DOI,Country,Facility,Journal,Impact Factor,Published Date,Cited Times,Number of days until 01/20/2023,Average cited times per day,Metal_Dopant_1,Metal_Dopant_2,Metal_Dopant_3,Metal_Dopant_4,Sample Name,Metal_Dopant_1 Proportion in Precursor ,Metal_Dopant_2 Proportion in Precursor ,Metal_Dopant_3 Proportion in Precursor ,Metal_Dopant_4 Proportion in Precursor ,Hydrothermal Temperature (Celcius degree),Hydrothermal Time (min),Hydrothermal Still/Strring (0/1),Hydrothermal Strong Reductant in Liquid (0/1),Hydrothermal Weak Reductant in Liquid (0/1),Mixed in Solid or Liquid (0/1),Annealing Temperature (Celcius Degree),Annealing Temerature Rising Rate (Celcius Degree min-1),Annealing Time (min),Annealing Still/Strring (0/1),Annealing Atomosphere Inert (0/1),Annealing Atomosphere Reductive (0/1),Post-processing Acid Wash etc. (0/1),Catalyst Loading (mg cm -2),Support Material Loading (mg cm -2),Support is not Carbon (0/1),Electrode Type_Glassy Carbon/Carbon Paper or Ti Mesh (0/1),LSV Scanning Speed (mV s-1),Electrolyte Proton Concentration (M),Electrolyte O2 Saturated (0/1),Overpotential (mV @10 mA cm-2)
10.1039/C8TA00070K,Peoples R China,China Univ Petr East China,JOURNAL OF MATERIALS CHEMISTRY A,14.511,12/28/2018,92,1484,0.061994609,Co,None,None,None,Co3O4-5,100,0,0,0,140,720,0,0,0,0,400,,180,0,0,0,0,0.2,0,0,0,5,1,,513
10.1039/C8TA00070K,Peoples R China,China Univ Petr East China,JOURNAL OF MATERIALS CHEMISTRY A,14.511,12/28/2018,92,1484,0.061994609,Co,Ag,None,None,Ag-Co 3 O 4' (400),96.29013373,3.709866272,0,0,120,360,0,0,0,0,400,,120,0,0,0,0,0.2,0,0,0,5,1,,537
10.1039/C8TA00070K,Peoples R China,China Univ Petr East China,JOURNAL OF MATERIALS CHEMISTRY A,14.511,12/28/2018,92,1484,0.061994609,Co,Ag,None,None,Ag-Co 3 O 4' (500),96.29013373,3.709866272,0,0,120,360,0,0,0,0,500,,120,0,0,0,0,0.2,0,0,0,5,1,,592
10.1039/C8TA00070K,Peoples R China,China Univ Petr East China,JOURNAL OF MATERIALS CHEMISTRY A,14.511,12/28/2018,92,1484,0.061994609,Co,Ag,None,None,Ag-Co 3 O 4' -1,92.84568305,7.154316953,0,0,120,360,0,0,0,0,400,,120,0,0,0,0,0.2,0,0,0,5,1,,573
10.1039/C8TA00070K,Peoples R China,China Univ Petr East China,JOURNAL OF MATERIALS CHEMISTRY A,14.511,12/28/2018,92,1484,0.061994609,Co,Ag,None,None,Ag-Co 3 O 4' -2,98.11000879,1.889991209,0,0,120,360,0,0,0,0,400,,120,0,0,0,0,0.2,0,0,0,5,1,,517
10.1039/C8TA00070K,Peoples R China,China Univ Petr East China,JOURNAL OF MATERIALS CHEMISTRY A,14.511,12/28/2018,92,1484,0.061994609,Co,Ag,None,None,Ag-Co 3 O 4' -8,96.29013373,3.709866272,0,0,120,360,0,0,0,0,400,,480,0,0,0,0,0.2,0,0,0,5,1,,564
10.1039/C8TA00070K,Peoples R China,China Univ Petr East China,JOURNAL OF MATERIALS CHEMISTRY A,14.511,12/28/2018,92,1484,0.061994609,Co,None,None,None,Co 3 O 4',100,0,0,0,120,360,0,0,0,0,400,,120,0,0,0,0,0.2,0,0,0,5,1,,495
10.1021/acscatal.0c03866,Wales,Cardiff Univ,ACS CATALYSIS,13.7,2/9/2021,22,710,0.030985915,Li,Ir,None,None,IrO x,94.11764706,5.882352941,0,0,100,180,1,0,0,0,25,0,0,0,0,0,0,0.1,0,0,0,5,0.1,,260
10.1021/acscatal.0c03866,Wales,Cardiff Univ,ACS CATALYSIS,13.7,2/9/2021,22,710,0.030985915,Li,Ir,Ni,None,Ir 0.5 Ni 0.5 O x (IrNi-HD),94.11764706,2.941176471,2.941176471,0,100,180,1,0,0,0,25,0,0,0,0,0,0,0.1,0,0,0,5,0.1,,328
10.1021/acscatal.0c03866,Wales,Cardiff Univ,ACS CATALYSIS,13.7,2/9/2021,22,710,0.030985915,Li,Ir,None,None,Ir 0.5 Ni 0.5 O x (IrNi-LY),94.11764706,2.941176471,2.941176471,0,95,90,1,0,0,0,25,0,0,0,0,0,0,0.1,0,0,0,5,0.1,,269
10.1002/adfm.202003935,South Korea,"Korea Univ,",ADVANCED FUNCTIONAL MATERIALS,19.924,7/28/2020,40,906,0.04415011,Ni,Ir,Pt,None,a-PN-IN frame/C,61.53846154,30.76923077,7.692307692,0,260,40,1,0,1,0,25,0,0,0,1,0,1,0.01777604,0.071104161,0,0,5,0.1,0,308
10.1002/adfm.202003935,South Korea,"Korea Univ,",ADVANCED FUNCTIONAL MATERIALS,19.924,7/28/2020,40,906,0.04415011,Ni,Ir,Pt,None,a-PN-IPN frame/C,61.53846154,30.76923077,7.692307692,0,260,10,1,0,1,0,25,0,0,0,0,1,1,0.026659091,0.106636364,0,0,5,0.1,0,326
10.1002/adfm.202003935,South Korea,"Korea Univ,",ADVANCED FUNCTIONAL MATERIALS,19.924,7/28/2020,40,906,0.04415011,Ni,Ir,Pt,None,a-IPN cage/C,61.53846154,30.76923077,7.692307692,0,260,35,1,0,1,0,25,0,0,0,0,1,1,0.02751677,0.110067081,0,0,5,0.1,0,333
10.1149/2.050401jes,USA,Savannah River Natl Lab,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.371,3/5/2014,37,3243,0.011409189,Ti,Ir,None,None,Ir/TiC,90.56603774,9.433962264,0,0,180,180,1,0,1,0,200,5,120,0,0,1,0,0.489171975,0.733757962,1,0,10,0.1,0,328
10.1149/2.050401jes,USA,Savannah River Natl Lab,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.371,3/5/2014,37,3243,0.011409189,Ti,Ir,Pt,None,Pt-Ir/TiC,82.90728202,8.636175211,8.456542766,0,180,180,1,0,1,0,200,5,120,0,0,1,0,0.489171975,0.733757962,1,0,10,0.1,0,406
10.1002/smtd.202101156,Peoples R China,Beijing Univ Chem Technol,SMALL METHODS,15.367,12/1/2021,3,415,0.007228916,Ru,Y,None,None,D -YRO,50,50,0,0,80,720,1,0,0,0,1100,5,300,0,0,0,1,0.306,0,0,0,10,0.1,,241
10.1002/smtd.202101156,Peoples R China,Beijing Univ Chem Technol,SMALL METHODS,15.367,12/1/2021,3,415,0.007228916,Ru,Y,None,None,YRO,50,50,0,0,80,720,1,0,0,0,1100,5,300,0,0,0,0,0.306,0,0,0,10,0.1,,270
10.1002/smtd.202101156,Peoples R China,Beijing Univ Chem Technol,SMALL METHODS,15.367,12/1/2021,3,415,0.007228916,Ru,Y,None,None,D -YRO,50,50,0,0,80,720,1,0,0,0,1100,5,300,0,0,0,1,0.0612,0,0,0,10,0.1,,279
10.1002/smtd.202101156,Peoples R China,Beijing Univ Chem Technol,SMALL METHODS,15.367,12/1/2021,3,415,0.007228916,Ru,Y,None,None,D -YRO,50,50,0,0,80,720,1,0,0,0,1100,5,300,0,0,0,1,0.153,0,0,0,10,0.1,,257
10.1002/smtd.202101156,Peoples R China,Beijing Univ Chem Technol,SMALL METHODS,15.367,12/1/2021,3,415,0.007228916,Ru,Y,None,None,D -YRO,50,50,0,0,80,720,1,0,0,0,1100,5,300,0,0,0,1,0.459,0,0,0,10,0.1,,239
10.1038/s41467-019-11789-3,Peoples R China,Univ Sci & Technol China,NATURE COMMUNICATIONS,17.694,9/6/2019,91,1232,0.073863636,Ru,Cu,Ca,None,CaCu 3 Ru 4 O 12,50,37.5,12.5,0,25,,1,0,0,1,1000,,1440,0,0,0,0,0.25,0,0,0,5,1,,171
10.1002/adma.201805546,South Korea,Korea Univ,ADVANCED MATERIALS,32.086,1/22/2019,71,1459,0.048663468,Ru,None,None,None,RuO2/C,100,0,0,0,280,120,1,0,1,0,25,0,0,0,0,0,0,0.018435644,0.073742574,0,0,2,0.1,0,377
10.1002/adma.201805546,South Korea,Korea Univ,ADVANCED MATERIALS,32.086,1/22/2019,71,1459,0.048663468,Ru,Pt,Ni,None,p-PNRO/C,50,33.33333333,16.66666667,0,280,20,1,0,1,0,400,,60,0,0,0,0,0.018435644,0.073742574,0,0,2,0.1,0,326
10.1002/adma.201805546,South Korea,Korea Univ,ADVANCED MATERIALS,32.086,1/22/2019,71,1459,0.048663468,Ru,Pt,Ni,None,h-PNRO/C,50,33.33333333,16.66666667,0,280,20,1,0,1,0,400,,60,0,0,0,1,0.018435644,0.073742574,0,0,2,0.1,0,236
10.11862/CJIC.2021.043,Peoples R China,Guilin Univ Technol,CHINESE JOURNAL OF INORGANIC CHEMISTRY,0.827,3/16/2021,2,675,0.002962963,Ru,Y,None,None,YRO,50,50,0,0,140,720,0,0,0,0,1050,3,720,0,0,0,0,0.275,0,0,0,10,1,0,294
10.11862/CJIC.2021.043,Peoples R China,Guilin Univ Technol,CHINESE JOURNAL OF INORGANIC CHEMISTRY,0.827,3/16/2021,2,675,0.002962963,Ru,Y,Mg,None,YMRO-0.05,50,48.75,1.25,0,140,720,0,0,0,0,1050,3,720,0,0,0,0,0.275,0,0,0,10,1,0,282
10.11862/CJIC.2021.043,Peoples R China,Guilin Univ Technol,CHINESE JOURNAL OF INORGANIC CHEMISTRY,0.827,3/16/2021,2,675,0.002962963,Ru,Y,Mg,None,YMRO-0.1,50,47.5,2.5,0,140,720,0,0,0,0,1050,3,720,0,0,0,0,0.275,0,0,0,10,1,0,263
10.11862/CJIC.2021.043,Peoples R China,Guilin Univ Technol,CHINESE JOURNAL OF INORGANIC CHEMISTRY,0.827,3/16/2021,2,675,0.002962963,Ru,Y,Mg,None,YMRO-0.15,50,46.25,3.75,0,140,720,0,0,0,0,1050,3,720,0,0,0,0,0.275,0,0,0,10,1,0,281
10.1007/s40843-020-1571-y,Peoples R China,Beijing Univ Chem Technol,SCIENCE CHINA-MATERIALS,8.64,3/2/2021,11,689,0.015965167,Ru,Nd,None,None,Nd,50,50,0,0,80,480,1,0,0,0,1000,5,600,0,0,0,0,0.76433121,0,0,0,5,0.1,,306
10.1021/acsami.0c05906,Singapore,Nanyang Technol Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,7/16/2020,19,918,0.020697168,W,Ir,None,None,Ir0.1WOx,90.90909091,9.090909091,0,0,80,10080,1,0,0,0,600,2,300,0,0,0,0,0.125,0,0,0,5,0.1,0,531
10.1021/acsami.0c05906,Singapore,Nanyang Technol Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,7/16/2020,19,918,0.020697168,W,Ir,None,None,Ir0.1WOx-900R,90.90909091,9.090909091,0,0,80,10080,1,0,0,0,900,5,10,0,0,1,0,0.125,0,0,0,5,0.1,0,396
10.1021/acsami.0c05906,Singapore,Nanyang Technol Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,7/16/2020,19,918,0.020697168,W,Ir,None,None,Ir0.5WOx,66.66666667,33.33333333,0,0,80,10080,1,0,0,0,600,2,300,0,0,0,0,0.125,0,0,0,5,0.1,0,427
10.1021/acsami.0c05906,Singapore,Nanyang Technol Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,7/16/2020,19,918,0.020697168,W,Ir,None,None,Ir0.5WOx-900R,66.66666667,33.33333333,0,0,80,10080,1,0,0,0,900,5,10,0,0,1,0,0.125,0,0,0,5,0.1,0,303
10.1021/acsami.0c05906,Singapore,Nanyang Technol Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,7/16/2020,19,918,0.020697168,W,Ir,None,None,Ir0.2WOx,83.33333333,16.66666667,0,0,80,10080,1,0,0,0,600,2,300,0,0,0,0,0.125,0,0,0,5,0.1,0,466
10.1021/acsami.0c05906,Singapore,Nanyang Technol Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,7/16/2020,19,918,0.020697168,W,Ir,None,None,Ir0.2WOx-900R,83.33333333,16.66666667,0,0,80,10080,1,0,0,0,900,5,10,0,0,1,0,0.125,0,0,0,5,0.1,0,331
10.1021/acsami.0c05906,Singapore,Nanyang Technol Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,7/16/2020,19,918,0.020697168,W,Ir,None,None,Ir0.5WOx-800R,66.66666667,33.33333333,0,0,80,10080,1,0,0,0,800,5,10,0,0,1,0,0.125,0,0,0,5,0.1,0,327
10.1021/acsami.0c05906,Singapore,Nanyang Technol Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,7/16/2020,19,918,0.020697168,W,Ir,None,None,Ir0.5WOx-1000R,66.66666667,33.33333333,0,0,80,10080,1,0,0,0,1000,5,10,0,0,1,0,0.125,0,0,0,5,0.1,0,388
10.1021/acsnano.9b06244,USA,Univ Texas Austin,ACS NANO,18.027,12/18/2019,74,1129,0.06554473,Rh,Ir,None,None,Rh22Ir78,75,25,0,0,150,30,1,0,1,0,25,0,0,0,0,0,0,0.013328,0.266672,0,0,10,1,0,495
10.1021/acsnano.9b06244,USA,Univ Texas Austin,ACS NANO,18.027,12/18/2019,74,1129,0.06554473,Ir,Rh,None,None,Rh49Ir51,50,50,0,0,150,30,1,0,1,0,25,0,0,0,0,0,0,0.013916,0.266084,0,0,10,1,0,371
10.1021/acsnano.9b06244,USA,Univ Texas Austin,ACS NANO,18.027,12/18/2019,74,1129,0.06554473,Ir,Rh,None,None,Rh73Ir27,75,25,0,0,150,30,1,0,1,0,25,0,0,0,0,0,0,0.014924,0.265076,0,0,10,1,0,314
10.1021/acsnano.9b06244,USA,Univ Texas Austin,ACS NANO,18.027,12/18/2019,74,1129,0.06554473,Ir,None,None,None,Rh,100,0,0,0,150,30,1,0,1,0,25,0,0,0,0,0,0,0.011228,0.268772,0,0,10,1,0,292
10.1021/acsami.9b15844,Australia,Curtin Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,1/16/2020,47,1100,0.042727273,Co,Ru,None,None,RuO2/Co3O4-RuCo@NC-0.65,89.69488814,10.30511186,0,0,25,1440,1,0,0,0,300,2,120,0,0,0,0,0.12845,0.22155,0,0,5,1,,378
10.1021/acsami.9b15844,Australia,Curtin Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,1/16/2020,47,1100,0.042727273,Co,Ru,None,None,RuO2/Co3O4-RuCo@NC-1.30,81.31525967,18.68474033,0,0,25,1440,1,0,0,0,300,2,120,0,0,0,0,0.12845,0.22155,0,0,5,1,,289
10.1021/acsami.9b15844,Australia,Curtin Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,1/16/2020,47,1100,0.042727273,Co,Ru,None,None,RuO2/Co3O4-RuCo@NC-1.95,74.36756634,25.63243366,0,0,25,1440,1,0,0,0,300,2,120,0,0,0,0,0.12845,0.22155,0,0,5,1,,266
10.1021/acsami.9b15844,Australia,Curtin Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,1/16/2020,47,1100,0.042727273,Co,Ru,None,None,RuO2/Co3O4-RuCo@NC-2.60,68.51366017,31.48633983,0,0,25,1440,1,0,0,0,300,2,120,0,0,0,0,0.12845,0.22155,0,0,5,1,,334
10.1021/acsami.9b15844,Australia,Curtin Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,1/16/2020,47,1100,0.042727273,Co,Ru,None,None,RuO2/Co3O4-RuCo@NC-1.95-200,74.36756634,25.63243366,0,0,25,1440,1,0,0,0,200,2,120,0,0,0,0,0.12845,0.22155,0,0,5,1,,450
10.1021/acsami.9b15844,Australia,Curtin Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,1/16/2020,47,1100,0.042727273,Co,Ru,None,None,RuO2/Co3O4-RuCo@NC-1.95-250,74.36756634,25.63243366,0,0,25,1440,1,0,0,0,250,2,120,0,0,0,0,0.12845,0.22155,0,0,5,1,,271
10.1021/acsami.9b15844,Australia,Curtin Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,1/16/2020,47,1100,0.042727273,Co,Ru,None,None,RuO2/Co3O4-RuCo@NC-1.95-350,74.36756634,25.63243366,0,0,25,1440,1,0,0,0,350,2,120,0,0,0,0,0.12845,0.22155,0,0,5,1,,304
10.1021/acsami.9b15844,Australia,Curtin Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,1/16/2020,47,1100,0.042727273,Co,Ru,None,None,RuO2/Co3O4-RuCo@NC-1.95-12h,74.36756634,25.63243366,0,0,25,720,1,0,0,0,300,2,120,0,0,0,0,0.12845,0.22155,0,0,5,1,,269
10.1021/acsami.9b15844,Australia,Curtin Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,1/16/2020,47,1100,0.042727273,Co,Ru,None,None,RuO2/Co3O4-RuCo@NC-1.95-36h,74.36756634,25.63243366,0,0,25,2160,1,0,0,0,300,2,120,0,0,0,0,0.12845,0.22155,0,0,5,1,,212
10.1021/acsami.7b12775,Peoples R China,East China Univ Sci & Technol,ACS APPLIED MATERIALS & INTERFACES,10.383,12/6/2017,53,1871,0.028327098,Ir,Mn,None,None,IrO2@Mn-1,61.97429462,38.02570538,0,0,25,10,1,0,0,0,400,,360,0,0,0,0,0.16218,0.03782,1,1,1,0.1,,324
10.1021/acsami.7b12775,Peoples R China,East China Univ Sci & Technol,ACS APPLIED MATERIALS & INTERFACES,10.383,12/6/2017,53,1871,0.028327098,Mn,Ir,None,None,IrO2@Mn-2,50.55918458,49.44081542,0,0,25,10,1,0,0,0,400,,360,0,0,0,0,0.14894,0.05106,1,1,1,0.1,,308
10.1021/acsami.7b12775,Peoples R China,East China Univ Sci & Technol,ACS APPLIED MATERIALS & INTERFACES,10.383,12/6/2017,53,1871,0.028327098,Mn,Ir,None,None,IrO2@Mn-3,57.47341136,42.52658864,0,0,25,10,1,0,0,0,400,,360,0,0,0,0,0.13102,0.06898,1,1,1,0.1,,303
10.1021/acsami.7b12775,Peoples R China,East China Univ Sci & Technol,ACS APPLIED MATERIALS & INTERFACES,10.383,12/6/2017,53,1871,0.028327098,Mn,Ir,None,None,IrO2@Mn-4,66.96622893,33.03377107,0,0,25,10,1,0,0,0,400,,360,0,0,0,0,0.11828,0.08172,1,1,1,0.1,,295
10.1021/acsami.7b12775,Peoples R China,East China Univ Sci & Technol,ACS APPLIED MATERIALS & INTERFACES,10.383,12/6/2017,53,1871,0.028327098,Mn,Ir,None,None,IrO2@Mn-5,72.99443235,27.00556765,0,0,25,10,1,0,0,0,400,,360,0,0,0,0,0.0955,0.1045,1,1,1,0.1,,273
10.1039/D1QM00551K,Peoples R China,Univ Sci & Technol China,MATERIALS CHEMISTRY FRONTIERS,8.683,7/12/2021,5,557,0.008976661,W,None,None,None,0 at,100,0,0,0,180,1080,0,0,0,0,700,,2160,0,0,1,0,3.7,0,0,1,5,1,,493
10.1039/D1QM00551K,Peoples R China,Univ Sci & Technol China,MATERIALS CHEMISTRY FRONTIERS,8.683,7/12/2021,5,557,0.008976661,W,Ir,None,None,2.8 at,97.2,2.8,0,0,180,1080,0,0,0,0,700,,2160,0,0,1,0,3.7,0,0,1,5,1,,312
10.1039/D1QM00551K,Peoples R China,Univ Sci & Technol China,MATERIALS CHEMISTRY FRONTIERS,8.683,7/12/2021,5,557,0.008976661,W,Ir,None,None,4.1 at,95.9,4.1,0,0,180,1080,0,0,0,0,700,,2160,0,0,1,0,3.7,0,0,1,5,1,,294
10.1039/D1QM00551K,Peoples R China,Univ Sci & Technol China,MATERIALS CHEMISTRY FRONTIERS,8.683,7/12/2021,5,557,0.008976661,W,Ir,None,None,4.1 at,93.3,6.7,0,0,180,1080,0,0,0,0,700,,2160,0,0,1,0,3.7,0,0,1,5,1,,263
10.1039/D1QM00551K,Peoples R China,Univ Sci & Technol China,MATERIALS CHEMISTRY FRONTIERS,8.683,7/12/2021,5,557,0.008976661,W,Ir,None,None,9.8 at,90.2,9.8,0,0,180,1080,0,0,0,0,700,,2160,0,0,1,0,3.7,0,0,1,5,1,,255
10.1039/D1QM00551K,Peoples R China,Univ Sci & Technol China,MATERIALS CHEMISTRY FRONTIERS,8.683,7/12/2021,5,557,0.008976661,W,Ir,None,None,6.7 at,93.3,6.7,0,0,180,1080,0,0,0,0,600,,30,0,0,0,0,3.7,0,0,1,5,1,,309
10.1002/anie.202101539,Peoples R China,Wuhan Univ Technol,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,16.823,4/3/2021,82,657,0.124809741,S,Ru,None,None,Ru-1,50,50,0,0,25,,1,0,0,1,800,5,120,0,1,0,0,0.6792,0.1698,0,0,5,1,,213
10.1002/anie.202101539,Peoples R China,Wuhan Univ Technol,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,16.823,4/3/2021,82,657,0.124809741,S,Ru,None,None,Ru/RuS2-2,66.66666667,33.33333333,0,0,25,,1,0,0,1,800,5,120,0,1,0,0,0.6792,0.1698,0,0,5,1,,208
10.1002/anie.202101539,Peoples R China,Wuhan Univ Technol,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,16.823,4/3/2021,82,657,0.124809741,S,Ru,None,None,Ru/RuS2-4,80,20,0,0,25,,1,0,0,1,800,5,120,0,1,0,0,0.6792,0.1698,0,0,5,1,,238
10.1002/anie.202101539,Peoples R China,Wuhan Univ Technol,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,16.823,4/3/2021,82,657,0.124809741,S,Ru,None,None,Ru/RuS2-8,88.88888889,11.11111111,0,0,25,,1,0,0,1,800,5,120,0,1,0,0,0.6792,0.1698,0,0,5,1,,226
10.1021/acs.chemmater.9b01976,France,Coll France,CHEMISTRY OF MATERIALS,10.508,8/27/2019,46,1242,0.037037037,Li,Ir,None,None,汕-Li 2 IrO 3,67.74193548,32.25806452,0,0,25,,1,0,0,1,1080,3,1800,0,0,0,0,0.5,0.1,0,0,10,2,0,366
10.1002/adma.201908126,Peoples R China,Xiamen Univ,ADVANCED MATERIALS,32.086,5/27/2020,74,968,0.076446281,Ni,Ru,None,None,RuNi2@G-200,66.66666667,33.33333333,0,0,25,,1,0,0,0,200,,60,0,0,0,1,0.1232,0.1968,0,0,5,1,1,217
10.1002/adma.201908126,Peoples R China,Xiamen Univ,ADVANCED MATERIALS,32.086,5/27/2020,74,968,0.076446281,Ni,Ru,None,None,RuNi2@G-225,66.66666667,33.33333333,0,0,25,,1,0,0,0,225,,60,0,0,0,1,0.1232,0.1968,0,0,5,1,1,269
10.1002/adma.201908126,Peoples R China,Xiamen Univ,ADVANCED MATERIALS,32.086,5/27/2020,74,968,0.076446281,Ni,Ru,None,None,RuNi2@G-250,66.66666667,33.33333333,0,0,25,,1,0,0,0,250,,60,0,0,0,1,0.1232,0.1968,0,0,5,1,1,229
10.1002/adma.201908126,Peoples R China,Xiamen Univ,ADVANCED MATERIALS,32.086,5/27/2020,74,968,0.076446281,Ni,Ru,None,None,RuNi2@G-300,66.66666667,33.33333333,0,0,25,,1,0,0,0,300,,60,0,0,0,1,0.1232,0.1968,0,0,5,1,1,275
10.1002/adma.201908126,Peoples R China,Xiamen Univ,ADVANCED MATERIALS,32.086,5/27/2020,74,968,0.076446281,Ni,Ru,None,None,RuNi2@G-400,66.66666667,33.33333333,0,0,25,,1,0,0,0,400,,60,0,0,0,1,0.1232,0.1968,0,0,5,1,1,296
10.1002/adma.201908126,Peoples R China,Xiamen Univ,ADVANCED MATERIALS,32.086,5/27/2020,74,968,0.076446281,Ni,Ru,None,None,RuNi2@G-500,66.66666667,33.33333333,0,0,25,,1,0,0,0,500,,60,0,0,0,1,0.1232,0.1968,0,0,5,1,1,580
10.1002/adma.201908126,Peoples R China,Xiamen Univ,ADVANCED MATERIALS,32.086,5/27/2020,74,968,0.076446281,Ni,Ru,None,None,RuNi4@G-250,80,20,0,0,25,,1,0,0,0,250,,60,0,0,0,1,0.1232,0.1968,0,0,5,1,1,292
10.1016/j.nanoen.2018.10.017,South Korea,Ulsan Natl Inst Sci & Technol,NANO ENERGY,19.069,1/11/2019,46,1470,0.031292517,Ru,None,None,None,0.27@C,100,0,0,0,25,,1,1,0,0,400,,120,0,0,0,0,0.096,0.024,0,0,10,1,0,220
10.1016/j.nanoen.2019.04.050,Peoples R China,Chinese Acad Sci,NANO ENERGY,19.069,6/25/2019,105,1305,0.08045977,Ru,None,None,None,Ru-RuO2/CNT,100,0,0,0,80,120,1,1,0,0,200,,180,0,0,0,1,0.533333333,0.266666667,0,0,5,1,,180
10.1002/aenm.202003448,South Korea,Ulsan Natl Inst Sci & Technol UNIST,ADVANCED ENERGY MATERIALS,29.698,2/10/2021,62,709,0.087447109,Ni,Ru,None,None,Ni-Ru@RuOx-HL,66.66666667,33.33333333,0,0,25,,1,0,0,1,400,3,120,0,0,0,1,0.283,0,0,0,5,1,1,187
10.1002/aenm.202003448,South Korea,Ulsan Natl Inst Sci & Technol UNIST,ADVANCED ENERGY MATERIALS,29.698,2/10/2021,62,709,0.087447109,Ni,Ru,None,None,Ni-Ru@RuOx-EL,66.66666667,33.33333333,0,0,25,,1,0,0,1,400,3,120,0,0,0,0,0.283,0,0,0,5,1,1,273
10.1002/aenm.202003448,South Korea,Ulsan Natl Inst Sci & Technol UNIST,ADVANCED ENERGY MATERIALS,29.698,2/10/2021,62,709,0.087447109,Ni,Ru,None,None,Ni-Ru@RuOx-HL(380),66.66666667,33.33333333,0,0,25,,1,0,0,1,380,3,120,0,0,0,1,0.283,0,0,0,5,1,1,167
10.1002/aenm.202003448,South Korea,Ulsan Natl Inst Sci & Technol UNIST,ADVANCED ENERGY MATERIALS,29.698,2/10/2021,62,709,0.087447109,Ni,Ru,None,None,Ru@RuOx-HL,100,0,0,0,25,,1,0,0,1,400,3,120,0,0,0,1,0.283,0,0,0,5,1,1,220
10.1002/aenm.202003448,South Korea,Ulsan Natl Inst Sci & Technol UNIST,ADVANCED ENERGY MATERIALS,29.698,2/10/2021,62,709,0.087447109,Ni,Ru,None,None,Ni-RuOx-HL,66.66666667,33.33333333,0,0,25,,1,0,0,1,420,3,120,0,0,0,1,0.283,0,0,0,5,1,1,216
10.1016/j.cclet.2020.03.076,Peoples R China,South China Univ Technol,CHINESE CHEMICAL LETTERS,8.455,4/3/2021,27,657,0.04109589,P,Co,Ru,None,Ru NCs/Co2P,57.03125,39.0625,3.90625,0,200,1440,0,0,1,0,500,1,180,0,1,0,0,0.357,0,0,0,,1,0,197
10.1007/s12274-022-4081-4,Peoples R China,Soochow Univ,NANO RESEARCH,10.269,2/11/2022,1,343,0.002915452,Ru,S,Cu,None,S-RuCuO NRs/C,60.69651741,19.65174129,19.65174129,0,210,300,1,0,1,1,350,,240,0,0,0,0,0.070063694,0.184713376,0,0,5,1,,240
10.1007/s12274-022-4081-4,Peoples R China,Soochow Univ,NANO RESEARCH,10.269,2/11/2022,1,343,0.002915452,Ru,S,Cu,None,SH-RuCuO NRs/C,60.69651741,19.65174129,19.65174129,0,210,300,1,0,1,0,350,,240,0,0,0,1,0.074904459,0.179872611,0,0,5,1,,231
10.1007/s12274-022-4081-4,Peoples R China,Soochow Univ,NANO RESEARCH,10.269,2/11/2022,1,343,0.002915452,Ru,S,Cu,None,SH-RuCuO NRs/C,60.69651741,19.65174129,19.65174129,0,210,300,1,0,1,0,350,,240,0,0,0,1,0.1,0.4,0,0,5,1,,222
10.1007/s12274-022-4081-4,Peoples R China,Soochow Univ,NANO RESEARCH,10.269,2/11/2022,1,343,0.002915452,Ru,S,Cu,None,SH-RuCuO NRs/C,60.69651741,19.65174129,19.65174129,0,210,300,1,0,1,0,350,,240,0,0,0,1,0.15,0.6,0,0,5,1,,214
10.1007/s12274-022-4081-4,Peoples R China,Soochow Univ,NANO RESEARCH,10.269,2/11/2022,1,343,0.002915452,Ru,S,Cu,None,SH-RuCuO NRs/C,60.69651741,19.65174129,19.65174129,0,210,300,1,0,1,0,350,,240,0,0,0,1,0.2,0.8,0,0,5,1,,211
