temperature_K,salt_conc,salt,PC,DEC,EC,EMC,EA,DME,Sulfolane,TFP,DMC,2-MeTHF,conductivity_S_cm
282.85,1.9117,LiPF6,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.263
312.45,0.385324503,LiBOB,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.357350993
282.85,0.105660377,LiBOB,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.529457066
233.75,0.770171828,LiBF4,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398667189
312.45,0.578606579,LiBF4,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.590909091
328.0929597,0.5,LiTFSI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57643697
263.15,1.0,LiAsF6,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,5.81
302.55,1.054344052,LiPF6,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.043197444
253.35,1.474112786,LiPF6,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.251336898
253.15,1.0,LiAsF6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.43
302.55,1.9321,LiPF6,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.913
293.15,1.500822143,LiPF6,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.146341463
347.826087,0.5,LiClO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.67008694
282.85,0.488798239,LiBF4,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.606060606
263.15,1.5,LiAsF6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.32
313.15,4.0,LiAsF6,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,6.65
269.0256727,1.0,LiPF6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,6.405041757
332.15,0.561279281,LiBOB,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10.21585196
292.65,1.058648534,LiBOB,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,8.071398215
282.85,0.753564588,LiPF6,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.212598425
263.15,0.388888889,LiBOB,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.795918367
303.15,0.491071429,LiPF6,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,10.92592593
282.85,1.230979352,LiPF6,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39396374
263.15,1.660505206,LiBF4,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667
292.65,0.103333333,LiBOB,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.947272727
308.0928215,1.6, LiBPFPB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176703281
235.0174568,0.5,LiTFSI,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.130685208
223.15,1.0,LiAsF6,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.5
323.15,0.861230901,LiPF6,0.24,0.0,0.24,0.32,0.0,0.0,0.0,0.2,0.0,0.0,10.85106383
303.15,1.98245614,LiPF6,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.6,0.0,13.42592593
436.6553973,2.57, LiBPFPB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.869230039
253.35,1.0593,LiPF6,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76
322.35,0.430892644,LiBF4,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.014814815
253.35,0.888,LiPF6,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.383380282
292.65,0.152369743,LiBOB,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.194143821
263.15,1.0,LiN(CF3SO2)2,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5.44
293.15,0.6,LiBF4,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.358974359
282.85,0.322599532,LiBF4,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.271428571
272.95,0.603448276,LiBF4,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.823529412
243.15,1.0,LiAsF6,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.69
253.35,0.033333333,LiBOB,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334545455
312.45,0.52375,LiBOB,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.979661017
292.65,0.571153846,LiPF6,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.117100166
333.15,1.0,LiAsF6,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,8.96
313.0,1.738191633,LiPF6,0.1,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.63,0.0,14.19634264
283.15,0.5,LiPF6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,7.09
233.75,1.2514,LiPF6,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211
272.95,1.48,LiPF6,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.761070423
223.85,0.8979,LiPF6,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4511
322.35,0.621389703,LiBF4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.777033626
386.9724539,1.3,LiBOB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.91980722
263.15,0.754081633,LiPF6,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.120280612
283.15,1.5,LiPF6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,8.32
272.95,0.760156955,LiPF6,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.811584138
243.65,0.829528666,LiBOB,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197530864
313.2876509,1.0,LiPF6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.934018907
302.55,0.475409836,LiBOB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.807377049
223.85,0.6859,LiPF6,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3664
263.15,1.0,LiAsF6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17
292.65,1.344609906,LiBF4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142656739
243.65,0.454025498,LiBF4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673303062
293.15,0.63498851,LiPF6,0.3,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,8.106004596
302.55,1.712149235,LiPF6,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.744642857
282.85,0.299047619,LiBOB,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,4.545454545
272.95,0.320454545,LiPF6,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35390625
384.2564945,1.0,LiClO4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.18156428
253.35,0.304347826,LiBOB,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.596072931
313.15,1.214002334,LiPF6,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,12.03488372
272.95,0.547826087,LiBOB,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2.271436434
253.35,0.553623188,LiBOB,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459093034
302.55,0.7652,LiPF6,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.477
293.15,0.614953271,LiPF6,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,7.375238095
243.15,1.0,LiAsF6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.19
302.55,0.218867925,LiBOB,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.506353485
253.15,1.107981221,LiPF6,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.620952381
283.15,0.666675166,LiPF6,0.21,0.0,0.21,0.28,0.0,0.0,0.0,0.3,0.0,0.0,4.1109128
292.65,0.584090909,LiPF6,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.518394886
253.35,0.427561441,LiBOB,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692402648
272.95,0.67641459,LiBOB,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.961600171
312.45,0.344821329,LiBF4,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.379564489
243.65,1.968764147,LiBF4,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1314622
233.75,0.871021776,LiBF4,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325069793
263.15,0.17037037,LiBOB,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.265306122
273.15,1.491525424,LiPF6,0.0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.666666667
233.15,0.517068273,LiBF4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433333333
302.55,1.030188679,LiBOB,0.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,12.1893531
282.85,0.8979,LiPF6,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.882
243.65,0.259656652,LiBF4,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.669165206
272.95,1.1019,LiPF6,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48
283.15,1.592488263,LiPF6,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5.516190476
282.85,0.2801,LiPF6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.221
273.15,1.49122807,LiPF6,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.6,0.0,7.12962963
243.65,0.218147046,LiBOB,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.630684233
282.85,0.35826087,LiBOB,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2.905668685
293.15,1.0,LiPF6,0.0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10.88888889
349.0359958,0.08,LiBOB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.121615437
302.55,1.057904284,LiBF4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997767546
194.15,0.3958,LiPF6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00101
253.35,0.348011606,LiBF4,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.044444444
302.55,0.733333333,LiBOB,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.978494624
243.65,0.7799,LiPF6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5982
283.15,1.0,LiPF6,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,6.44
253.35,0.194028568,LiBOB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.638814306
293.15,1.304089219,LiPF6,0.27,0.0,0.27,0.36,0.0,0.0,0.0,0.1,0.0,0.0,6.218326133
333.15,1.0,LiAsF6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.86
253.35,0.163934426,LiBOB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505854801
367.816092,0.5,LiBMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.59499976
263.15,1.4664,LiPF6,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.244
272.95,0.4612,LiPF6,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.305
292.65,0.35,LiBOB,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.919393939
302.55,0.421052632,LiBF4,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.025998732
263.15,1.968503937,LiBF4,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438356164
322.35,0.431324352,LiPF6,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.110761041
243.15,0.655701798,LiPF6,0.27,0.0,0.27,0.36,0.0,0.0,0.0,0.1,0.0,0.0,1.427710238
282.85,0.284346297,LiBOB,0.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,3.88372093
263.15,1.0609,LiPF6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.395
253.35,1.073101212,LiBF4,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733333333
243.65,1.699540626,LiPF6,0.85,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511628
243.65,0.505660377,LiBOB,0.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,3.35916442
302.55,1.046672248,LiBF4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.513743547
243.65,2.1648,LiPF6,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01947
292.65,1.45889237,LiPF6,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.834337591
312.45,0.218867925,LiBOB,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03696573
263.15,0.603448276,LiBF4,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.388235294
282.85,0.418918919,LiBOB,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.411764706
302.55,1.2541,LiPF6,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.867
243.65,0.476666667,LiBOB,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778787879
312.45,0.999810805,LiBF4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.325008732
243.65,0.425396825,LiBOB,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361111111
253.35,0.566431354,LiPF6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32136792
293.15,0.497,LiPF6,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,6.796
293.15,1.286105782,LiPF6,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.926829268
273.15,1.480337587,LiPF6,0.27,0.0,0.27,0.36,0.0,0.0,0.0,0.1,0.0,0.0,2.723098563
276.9194889,0.4,LiBOB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.995441719
253.0541857,1.0,LiPF6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58763534
322.35,0.304347826,LiBOB,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.273492286
263.15,0.542857143,LiBOB,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69924812
263.15,0.7652,LiPF6,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.204
243.65,0.780457537,LiBF4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641092047
283.15,1.400938967,LiPF6,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5.851428571
223.85,0.7784,LiPF6,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2445
253.15,1.0,LiAsF6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62
292.65,1.7176,LiPF6,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.504
292.65,0.775590551,LiBF4,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.219178082
253.35,0.477739669,LiPF6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.370250741
312.45,0.4603,LiPF6,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.074
332.15,0.81509434,LiBOB,0.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,16.25539084
312.45,0.61682243,LiBF4,0.85,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.272593825
303.15,1.179417293,LiPF6,0.285,0.0,0.285,0.38,0.0,0.0,0.0,0.05,0.0,0.0,8.749477861
282.85,0.377682236,LiBOB,0.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,4.348837209
302.55,0.829411765,LiBOB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.774193548
253.35,0.150724638,LiBOB,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459560542
332.15,0.277597928,LiBF4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.287363764
302.55,0.2,LiBOB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.642271663
283.15,1.613084112,LiPF6,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333
303.15,0.49137931,LiPF6,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,7.851851852
298.0,1.0,LiTFSI,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,9.373333333
298.15,0.761444028,LiPF6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.546597061
288.15,0.705873206,LiBMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.039521975
243.65,0.477106989,LiPF6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.785654823
333.15,1.0,LiAsF6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,8.02
302.55,0.847125097,LiBF4,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.757575758
273.15,1.0,LiAsF6,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,3.23
282.85,0.756440281,LiBF4,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.414285714
282.85,0.865028162,LiBF4,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42962963
298.15,0.203628235,LiBMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.653010851
204.15,0.3992,LiPF6,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04862
233.75,1.9321,LiPF6,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09432
253.35,0.305720028,LiPF6,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.707262752
272.95,0.357758621,LiBF4,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.705882353
292.65,0.105660377,LiBOB,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.815171352
322.35,0.534868989,LiBOB,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.382378347
263.15,0.21992053,LiBOB,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21589404
194.15,0.7537,LiPF6,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001153
272.95,1.490180209,LiBF4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24376821
194.15,0.5661,LiPF6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004755
282.85,0.407407407,LiBF4,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.454231434
332.15,0.785867896,LiBF4,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.074074074
233.75,0.3375,LiBOB,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372881356
302.55,0.357758621,LiBF4,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.952941176
332.15,0.414921831,LiBF4,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.518257956
243.65,1.05858172,LiPF6,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549958491
243.65,0.784739201,LiBF4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645127489
204.15,2.1166,LiPF6,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34e-06
302.55,0.4233,LiPF6,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.876
282.85,2.048245614,LiBF4,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.095222997
332.15,0.870950674,LiBF4,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
293.15,0.646067416,LiPF6,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.529460126
247.191767,0.08,LiBOB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181970086
282.85,0.294117647,LiBOB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.032258065
312.45,0.299047619,LiBOB,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,7.272727273
253.15,1.0,LiAsF6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33
303.15,0.886333503,LiPF6,0.21,0.0,0.21,0.28,0.0,0.0,0.0,0.3,0.0,0.0,6.474247833
322.35,0.829411765,LiBOB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.161290323
243.65,0.430188679,LiBOB,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.810165576
253.15,0.621596244,LiPF6,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.59047619
282.9460375,1.0,LiFSI,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,5.675556682
323.15,0.470269884,LiPF6,0.24,0.0,0.24,0.32,0.0,0.0,0.0,0.2,0.0,0.0,9.382978723
398.1390922,1.97, LiBPFPB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.980270158
324.6397196,0.6, LiBPFPB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.15976989
292.65,1.060524043,LiBOB,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.476245321
312.45,0.476666667,LiBOB,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.233333333
349.5633573,0.5, LiBPFPB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.837735961
272.95,0.98471552,LiBOB,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.109864213
322.35,2.077022763,LiPF6,0.55,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75
263.15,1.360772834,LiBF4,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957142857
252.8961185,0.5,LiTFSI,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.285539232
313.15,2.0,LiPF6,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,8.69
302.55,1.239230411,LiBF4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.698247759
353.15,1.0,LiAsF6,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,18.96
282.85,0.785887916,LiPF6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.099230795
253.35,0.475409836,LiBOB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.557377049
263.15,0.438095238,LiBOB,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.779448622
332.15,0.218867925,LiBOB,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.179822873
282.85,1.229613734,LiBF4,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.013389349
282.85,0.76754386,LiBF4,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.656203762
293.15,1.073354232,LiPF6,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,8.245614035
302.55,0.619910902,LiBF4,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.066885286
332.15,0.669697294,LiBOB,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10.61931757
273.15,0.917757009,LiPF6,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,5.302857143
282.85,0.439470199,LiBOB,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70410596
328.5055719,0.5,LiBOB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.7984024
323.15,0.426332288,LiPF6,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,10.59649123
233.75,0.686291539,LiBF4,0.55,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391095671
333.0961378,0.5,LiTFSI,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.25769363
312.45,1.502930096,LiBF4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311985489
