ASA [m^2/cm^3],NASA [m^2/cm^3],CellV [A^3],Df,Di,Dif,POAV [cm^3/g],POAVF,PONAV [cm^3/g],PONAVF,density [g/cm^3],total_SA_volumetric,total_SA_gravimetric,total_POV_volumetric,total_POV_gravimetric,CO2_uptake_16bar_mol_kg
0.0,10.9966,2407.75,2.70664,4.11202,4.10571,0.0,0.0,0.00830693,0.0143,1.72145,10.9966,6.387986872,0.0143,0.00830693,1.208524195
0.0,84.4444,2348.41,3.08502,4.2178,4.13444,0.0,0.0,0.0386892,0.0904,2.33657,84.4444,36.14032535,0.0904,0.0386892,1.367061255
0.0,128.842,12676.3,2.96045,5.53363,4.3048,0.0,0.0,0.0329539,0.05044,1.53062,128.842,84.17634684,0.05044,0.0329539,1.546340439
0.0,520.76,1664.63,3.57815,4.94352,4.9376,0.0,0.0,0.222382,0.27402,1.23221,520.76,422.6227672,0.27402,0.222382,8.096617407
0.0,316.157,15168.5,3.20036,5.75,5.75,0.0,0.0,0.099773,0.1155,1.15763,316.157,273.107124,0.1155,0.099773,2.389273305
2096.62,0.0,29246.8,6.91811,14.16979,14.16979,1.17167,0.70206,0.0,0.0,0.599196,2096.62,3499.055401,0.70206,1.17167,22.59137444
1605.49,0.0,8478.7,8.37382,11.1071,11.01802,0.520738,0.53418,0.0,0.0,1.02581,1605.49,1565.094901,0.53418,0.520738,10.16929085
0.0,93.0571,1073.75,2.99919,3.93084,3.90041,0.0,0.0,0.0606757,0.1275,2.10134,93.0571,44.28464694,0.1275,0.0606757,2.16009723
0.0,297.695,9431.62,3.49325,5.21452,5.21452,0.0,0.0,0.0919852,0.11946,1.29869,297.695,229.2271443,0.11946,0.0919852,2.795768731
1233.07,49.8821,4255.2,4.65091,5.41853,5.41146,0.382605,0.39968,0.0301926,0.03154,1.04463,1282.9521,1228.140203,0.43122,0.4127976,9.656206048
630.653,0.0,1576.71,4.26664,6.14773,6.04871,0.166598,0.22156,0.0,0.0,1.32991,630.653,474.2072772,0.22156,0.166598,3.721496603
0.0,552.079,2155.07,3.15608,5.02349,4.44899,0.0,0.0,0.137788,0.24096,1.74877,552.079,315.6956032,0.24096,0.137788,2.745739517
1049.73,0.0,1277.92,5.23227,5.48105,5.47438,0.29515,0.35446,0.0,0.0,1.20095,1049.73,874.0830176,0.35446,0.29515,5.861995212
0.0,761.284,778.893,3.32233,5.90589,5.90589,0.0,0.0,0.150314,0.32884,2.18768,761.284,347.9869085,0.32884,0.150314,4.560012681
593.279,0.0,1796.08,4.2003,5.79973,5.79199,0.144065,0.21288,0.0,0.0,1.47767,593.279,401.4962745,0.21288,0.144065,4.980220247
886.062,0.0,1370.08,4.28499,7.87287,7.87287,0.191521,0.33672,0.0,0.0,1.75813,886.062,503.9797967,0.33672,0.191521,4.789310648
0.0,129.327,2791.71,2.88566,4.26215,4.26215,0.0,0.0,0.0439391,0.10684,2.43155,129.327,53.18706175,0.10684,0.0439391,1.91788697
0.0,1243.71,2555.16,3.53087,5.27825,5.26193,0.0,0.0,0.565131,0.48748,0.862596,1243.71,1441.822128,0.48748,0.565131,11.81642907
1565.58,0.0,4779.57,4.348,6.32968,6.32968,0.402139,0.4864,0.0,0.0,1.20953,1565.58,1294.370541,0.4864,0.402139,9.726930658
0.0,296.64,3483.27,2.65851,4.47438,4.47276,0.0,0.0,0.108388,0.16976,1.56622,296.64,189.3986796,0.16976,0.108388,2.42524365
0.0,132.15,817.822,2.45744,4.0512,4.03657,0.0,0.0,0.107463,0.18042,1.67891,132.15,78.71178324,0.18042,0.107463,3.641864353
0.0,49.0838,1154.11,2.86735,4.3954,4.3954,0.0,0.0,0.0507976,0.079,1.55519,49.0838,31.56128833,0.079,0.0507976,0.53564983
0.0,627.716,4616.84,2.45038,9.99348,9.9559,0.0,0.0,0.120082,0.23938,1.99348,627.716,314.8845235,0.23938,0.120082,2.770734789
350.037,0.0,3366.98,3.81214,5.75979,5.74833,0.0955333,0.15706,0.0,0.0,1.64403,350.037,212.9139979,0.15706,0.0955333,1.836042174
1149.9,0.0,4881.37,7.5282,7.73266,7.73266,0.354782,0.3573,0.0,0.0,1.0071,1149.9,1141.793268,0.3573,0.354782,7.817765883
0.0,75.1572,1486.11,3.06742,4.02837,4.02095,0.0,0.0,0.0420535,0.10264,2.4407,75.1572,30.793297,0.10264,0.0420535,3.272887003
0.0,331.817,3907.85,3.35243,5.56492,5.56492,0.0,0.0,0.141476,0.155,1.09559,331.817,302.8660357,0.155,0.141476,4.771826884
2509.7,0.0,18189.5,5.23853,8.24038,8.14946,0.872087,0.66754,0.0,0.0,0.765451,2509.7,3278.72065,0.66754,0.872087,18.48701724
1559.84,151.328,14082.9,4.33568,9.96385,9.96385,0.489029,0.43912,0.0632557,0.0568,0.897942,1711.168,1905.655376,0.49592,0.5522847,12.62932161
1323.32,45.0612,7867.24,4.15781,5.59049,5.59049,0.314327,0.38258,0.023432,0.02852,1.21714,1368.3812,1124.259494,0.4111,0.337759,7.67297049
0.0,624.316,6578.51,3.71559,6.38161,6.38161,0.0,0.0,0.282506,0.29208,1.03389,624.316,603.8514736,0.29208,0.282506,7.58517337
0.0,388.187,1264.88,3.63681,4.44925,4.42486,0.0,0.0,0.147705,0.23388,1.58343,388.187,245.1557694,0.23388,0.147705,3.395880299
0.0,766.356,5214.78,3.17773,5.17272,5.17272,0.0,0.0,0.239232,0.29318,1.2255,766.356,625.3414933,0.29318,0.239232,6.856230878
2015.44,0.0,9991.26,6.76913,11.11165,11.10718,0.674122,0.65862,0.0,0.0,0.977004,2015.44,2062.877941,0.65862,0.674122,15.15737305
1600.72,0.0,2160.14,4.14788,5.51251,5.51251,0.492097,0.5492,0.0,0.0,1.11604,1600.72,1434.285509,0.5492,0.492097,6.144118777
1709.66,0.0,7327.09,4.44214,6.16935,6.16935,0.556252,0.48092,0.0,0.0,0.864572,1709.66,1977.463994,0.48092,0.556252,13.98263126
650.389,319.73,3741.82,7.39002,8.74352,8.74352,0.181803,0.2241,0.127595,0.15728,1.23265,970.119,787.0190241,0.38138,0.309398,7.551426447
0.0,10.314,1337.53,2.48549,3.91444,3.90014,0.0,0.0,0.0115318,0.02212,1.91817,10.314,5.376999953,0.02212,0.0115318,2.554490358
796.737,0.0,4029.78,4.57393,6.1572,6.1572,0.200593,0.2481,0.0,0.0,1.23684,796.737,644.1714369,0.2481,0.200593,3.879083964
0.0,230.27,1948.85,2.72413,4.531,4.38623,0.0,0.0,0.0774768,0.16144,2.08372,230.27,110.5090895,0.16144,0.0774768,2.949720457
0.0,318.686,3744.7,3.26866,4.57129,4.57129,0.0,0.0,0.11684,0.18728,1.60287,318.686,198.8221128,0.18728,0.11684,4.008138966
0.0,61.7104,1305.33,3.3686,3.95256,3.95256,0.0,0.0,0.0571492,0.10582,1.85165,61.7104,33.32724867,0.10582,0.0571492,3.856086903
2073.69,0.0,11013.7,8.62623,13.3117,13.3117,1.12328,0.65596,0.0,0.0,0.583969,2073.69,3551.027537,0.65596,1.12328,17.9583151
1865.28,0.0,4552.04,6.72456,13.18662,13.18662,0.757485,0.66856,0.0,0.0,0.882605,1865.28,2113.380278,0.66856,0.757485,14.44033617
0.0,989.326,3320.35,2.85269,7.85146,7.84347,0.0,0.0,0.344622,0.3726,1.08118,989.326,915.0428236,0.3726,0.344622,8.092190898
1654.29,0.0,2534.54,5.1227,5.4813,5.47077,0.396988,0.49792,0.0,0.0,1.25424,1654.29,1318.958094,0.49792,0.396988,8.357035261
0.0,29.4001,3885.33,2.76249,4.09539,4.09539,0.0,0.0,0.0151655,0.03456,2.27886,29.4001,12.90123132,0.03456,0.0151655,0.891717608
0.0,6.39493,3503.5,2.57655,3.91463,3.89672,0.0,0.0,0.0,0.0,1.66118,6.39493,3.849630985,0.0,0.0,1.942141938
515.541,0.0,3570.04,4.85632,5.15455,5.13093,0.0870223,0.17026,0.0,0.0,1.95651,515.541,263.5003143,0.17026,0.0870223,2.822839914
680.464,402.669,2608.21,4.38224,5.58391,5.56908,0.143471,0.21376,0.109013,0.16242,1.48991,1083.133,726.9788108,0.37618,0.252484,6.319959496
0.0,663.817,9526.38,2.86206,6.79648,4.59557,0.0,0.0,0.257568,0.26274,1.02008,663.817,650.7499412,0.26274,0.257568,7.582376989
1553.46,145.698,4660.44,6.59853,8.90649,8.90649,0.482988,0.51284,0.0549252,0.05832,1.06181,1699.158,1600.246748,0.57116,0.5379132,12.54785811
0.0,665.276,43454.9,0.0,0.0,0.0,0.0,0.0,0.217792,0.21924,1.00665,665.276,660.8811404,0.21924,0.217792,3.333161504
0.0,434.099,839.158,2.84792,4.80803,4.80744,0.0,0.0,0.140192,0.22476,1.60323,434.099,270.7652676,0.22476,0.140192,5.146570389
0.0,701.636,3455.4,3.70968,5.451,5.43668,0.0,0.0,0.196114,0.28054,1.43049,701.636,490.4864767,0.28054,0.196114,5.494454147
0.0,478.018,2497.93,2.80032,5.0932,5.05783,0.0,0.0,0.171841,0.245,1.42573,478.018,335.2794709,0.245,0.171841,3.6145084
731.152,0.0,1634.77,4.13679,4.60036,4.36405,0.238642,0.34068,0.0,0.0,1.42758,731.152,512.1618403,0.34068,0.238642,6.30516878
1107.5,0.0,5305.66,4.30758,5.91166,5.61164,0.302007,0.33856,0.0,0.0,1.12104,1107.5,987.9219296,0.33856,0.302007,7.255585272
877.978,35.3783,3441.97,7.59757,9.49894,9.49439,0.227903,0.30434,0.0227648,0.0304,1.33539,913.3563,683.9622133,0.33474,0.2506678,6.320955636
0.0,242.103,3111.78,2.99305,5.28957,5.18694,0.0,0.0,0.0817817,0.14178,1.73364,242.103,139.6501004,0.14178,0.0817817,1.506906054
0.0,397.232,3104.03,3.24635,5.43775,5.43775,0.0,0.0,0.167852,0.21928,1.30639,397.232,304.0684635,0.21928,0.167852,4.967184541
0.0,985.68,3642.59,2.92029,7.75718,7.75718,0.0,0.0,0.288333,0.37686,1.30703,985.68,754.1372425,0.37686,0.288333,7.299764266
2135.05,0.0,44252.6,6.66271,20.08724,20.08724,1.19625,0.71516,0.0,0.0,0.597835,2135.05,3571.303119,0.71516,1.19625,20.41476129
2262.78,0.0,3845.07,7.47097,10.36031,10.26208,1.35164,0.74634,0.0,0.0,0.552173,2262.78,4097.954808,0.74634,1.35164,25.54795278
0.0,136.096,3021.87,3.07523,4.22225,4.21512,0.0,0.0,0.083983,0.14212,1.69225,136.096,80.42310533,0.14212,0.083983,4.488544099
1007.09,0.0,11572.8,4.41455,8.39897,7.24132,0.204596,0.31418,0.0,0.0,1.53561,1007.09,655.8240699,0.31418,0.204596,4.685556736
572.311,0.0,1737.42,3.95303,4.75824,4.75824,0.15872,0.2639,0.0,0.0,1.66268,572.311,344.2099502,0.2639,0.15872,2.594694192
1792.38,0.0,4968.85,4.54999,6.46125,6.4402,0.450934,0.51036,0.0,0.0,1.13178,1792.38,1583.682341,0.51036,0.450934,10.43893949
1664.48,0.0,2092.18,4.85823,5.92381,5.92381,0.493827,0.48252,0.0,0.0,0.977102,1664.48,1703.486432,0.48252,0.493827,12.02649917
2175.37,0.0,4337.97,7.93827,15.0805,15.06774,1.31266,0.77372,0.0,0.0,0.589428,2175.37,3690.645846,0.77372,1.31266,22.28137863
885.193,0.0,2460.32,3.826,4.89594,4.89193,0.224971,0.32614,0.0,0.0,1.4497,885.193,610.604263,0.32614,0.224971,7.252036697
559.707,0.0,2663.8,4.53444,5.16012,5.16012,0.152458,0.20434,0.0,0.0,1.3403,559.707,417.5982989,0.20434,0.152458,2.827428904
1120.31,0.0,1236.71,4.82556,6.3973,6.3973,0.263253,0.37684,0.0,0.0,1.43147,1120.31,782.6290457,0.37684,0.263253,5.825517736
1309.33,0.0,8169.54,9.89768,10.10107,10.10107,0.431133,0.44112,0.0,0.0,1.02317,1309.33,1279.679819,0.44112,0.431133,9.131707485
1439.67,0.0,8438.21,3.83665,8.59808,8.57584,0.470553,0.48326,0.0,0.0,1.027,1439.67,1401.820837,0.48326,0.470553,11.38754416
1302.19,0.0,4386.48,4.14066,7.95891,7.95891,0.370023,0.43138,0.0,0.0,1.16582,1302.19,1116.973461,0.43138,0.370023,8.743845801
465.697,0.0,2902.01,3.80682,4.98975,4.92018,0.136589,0.2121,0.0,0.0,1.55283,465.697,299.9021142,0.2121,0.136589,2.485493207
1467.82,0.0,3256.39,7.58337,7.95221,7.95221,0.503627,0.49256,0.0,0.0,0.978026,1467.82,1500.798547,0.49256,0.503627,10.70551016
615.76,0.849711,15879.0,4.2277,6.92505,6.91906,0.145413,0.17138,0.0,0.0,1.17857,616.609711,523.1846314,0.17138,0.145413,3.403283147
0.0,402.086,1790.86,3.56818,4.58957,4.49102,0.0,0.0,0.12786,0.24474,1.91412,402.086,210.0631099,0.24474,0.12786,2.733147559
1081.12,0.0,6899.05,9.26877,9.52896,9.52862,0.346031,0.38968,0.0,0.0,1.12614,1081.12,960.0227325,0.38968,0.346031,6.672010997
535.331,0.0,1842.53,4.26213,4.8913,4.88425,0.12147,0.19906,0.0,0.0,1.63875,535.331,326.670328,0.19906,0.12147,2.704549496
2081.58,0.0,8517.72,4.36115,6.66763,6.66763,0.53397,0.55808,0.0,0.0,1.04515,2081.58,1991.6567,0.55808,0.53397,11.43886587
0.0,188.298,3467.11,2.5642,4.68192,4.68076,0.0,0.0,0.0640505,0.13348,2.08398,188.298,90.35499381,0.13348,0.0640505,2.815331132
1076.88,0.0,5713.78,4.52097,6.3306,6.32879,0.304964,0.34224,0.0,0.0,1.12223,1076.88,959.589389,0.34224,0.304964,5.624352758
0.0,427.364,4453.42,3.54558,5.35179,5.35179,0.0,0.0,0.179114,0.21566,1.20403,427.364,354.9446442,0.21566,0.179114,4.474495907
0.0,19.9135,6259.26,3.01444,4.0071,3.77359,0.0,0.0,0.0215253,0.0266,1.23576,19.9135,16.11437496,0.0266,0.0215253,4.269569758
1736.73,0.0,8697.84,14.69313,16.15291,16.14679,2.02291,0.83504,0.0,0.0,0.412792,1736.73,4207.276304,0.83504,2.02291,28.57172571
853.978,0.0,6058.5,5.17695,5.9118,5.9118,0.199611,0.26664,0.0,0.0,1.3358,853.978,639.3007935,0.26664,0.199611,4.854568626
0.0,269.09,1299.67,3.06253,4.6196,4.50511,0.0,0.0,0.111268,0.22826,2.05144,269.09,131.1712748,0.22826,0.111268,3.013789565
431.195,373.278,1630.01,3.78005,5.4281,5.4281,0.0564322,0.15954,0.0529091,0.14958,2.82711,804.473,284.5566674,0.30912,0.1093413,2.842488327
1137.41,12.9079,4421.91,4.24876,5.96406,5.94409,0.27411,0.36332,0.0,0.0,1.32545,1150.3179,867.8697046,0.36332,0.27411,7.378979681
2433.73,0.0,2489.84,6.05366,6.93958,6.90375,0.909267,0.6684,0.0,0.0,0.735097,2433.73,3310.760349,0.6684,0.909267,17.82875558
787.48,0.0,546.744,4.82783,5.29821,5.29821,0.145307,0.30392,0.0,0.0,2.09158,787.48,376.5000622,0.30392,0.145307,3.066283009
651.724,808.199,9382.78,11.19673,11.72543,11.71838,0.300978,0.25508,0.330075,0.27974,0.847503,1459.923,1722.616911,0.53482,0.631053,10.72415382
1621.13,0.0,3322.66,4.53801,6.00702,5.94066,0.391982,0.51126,0.0,0.0,1.30429,1621.13,1242.921436,0.51126,0.391982,7.492042633
0.0,1307.51,4987.94,3.47366,11.47019,11.47019,0.0,0.0,0.534388,0.48586,0.90919,1307.51,1438.104247,0.48586,0.534388,9.998481569
0.0,591.764,10762.6,2.57901,5.75249,5.74666,0.0,0.0,0.12633,0.2134,1.68923,591.764,350.3158244,0.2134,0.12633,3.883818765
1368.67,0.0,1418.44,7.1334,7.35887,7.35887,0.490063,0.47288,0.0,0.0,0.964937,1368.67,1418.403481,0.47288,0.490063,10.94125232
0.0,190.835,4177.22,3.12391,5.41315,5.3949,0.0,0.0,0.0604539,0.08488,1.40405,190.835,135.9175243,0.08488,0.0604539,1.267445345
1052.53,0.0,3488.98,6.48549,7.09668,7.07965,0.274913,0.33854,0.0,0.0,1.23144,1052.53,854.7148054,0.33854,0.274913,6.016645062
1552.93,0.0,6689.01,8.04863,9.68562,9.67315,0.527618,0.53822,0.0,0.0,1.02009,1552.93,1522.346068,0.53822,0.527618,12.1265107
949.836,17.0984,3674.48,4.49241,5.66016,5.66016,0.247957,0.31534,0.0107725,0.0137,1.27175,966.9344,760.317987,0.32904,0.2587295,6.332591456
0.0,548.795,5753.36,3.01659,5.57469,4.38527,0.0,0.0,0.183663,0.2285,1.24413,548.795,441.1074405,0.2285,0.183663,6.366555286
689.957,0.0,2053.85,4.08896,4.80607,4.78655,0.197469,0.32958,0.0,0.0,1.66902,689.957,413.3904926,0.32958,0.197469,4.333857891
0.0,273.205,1458.14,3.64708,4.99055,4.98531,0.0,0.0,0.0980096,0.15374,1.56862,273.205,174.1690148,0.15374,0.0980096,1.989595555
2689.19,0.0,23954.9,5.35338,12.07339,12.07339,1.37588,0.72602,0.0,0.0,0.527677,2689.19,5096.28049,0.72602,1.37588,24.56293486
1712.41,0.0,3164.58,8.87881,10.07574,10.05297,0.895069,0.618,0.0,0.0,0.69045,1712.41,2480.136143,0.618,0.895069,15.57439759
0.0,12.6993,2701.28,3.16514,3.88602,3.79127,0.0,0.0,0.0142988,0.032,2.23795,12.6993,5.67452356,0.032,0.0142988,1.961775032
2083.11,0.0,2670.94,5.8145,10.22764,10.22764,0.815983,0.65124,0.0,0.0,0.798105,2083.11,2610.070104,0.65124,0.815983,17.4950648
820.36,0.0,2697.86,5.52308,6.41067,6.41067,0.120685,0.26852,0.0,0.0,2.22496,820.36,368.707752,0.26852,0.120685,3.373020822
956.982,0.0,2230.26,6.48385,6.8358,6.8358,0.275267,0.34244,0.0,0.0,1.24403,956.982,769.2595838,0.34244,0.275267,6.685463171
0.0,560.693,4555.38,2.87226,5.38025,4.98648,0.0,0.0,0.103154,0.26386,2.55792,560.693,219.1988022,0.26386,0.103154,2.998069678
1944.11,0.0,10867.6,6.29785,12.92538,12.92538,0.644836,0.57914,0.0,0.0,0.898119,1944.11,2164.646333,0.57914,0.644836,13.14805251
1832.12,0.0,7824.82,4.26523,9.63063,9.62953,0.559269,0.5796,0.0,0.0,1.03635,1832.12,1767.858349,0.5796,0.559269,15.53504295
1757.22,0.0,725.67,5.00005,6.9173,6.9173,0.615834,0.55214,0.0,0.0,0.896573,1757.22,1959.929643,0.55214,0.615834,12.6847006
0.0,203.975,2456.48,3.35906,4.73608,4.36534,0.0,0.0,0.0815843,0.10738,1.31618,203.975,154.9750034,0.10738,0.0815843,4.386775948
0.0,340.85,1284.94,3.14542,4.59416,4.59416,0.0,0.0,0.131802,0.26214,1.9889,340.85,171.3761376,0.26214,0.131802,3.053851145
1698.18,0.0,2086.9,4.58023,6.05079,5.97678,0.500987,0.45914,0.0,0.0,0.91647,1698.18,1852.957544,0.45914,0.500987,9.652639078
0.0,364.841,647.064,3.58203,4.16875,4.16875,0.0,0.0,0.125766,0.27102,2.15496,364.841,169.3029105,0.27102,0.125766,4.275187283
0.0,413.744,12040.5,3.28969,5.12971,5.12324,0.0,0.0,0.169655,0.18226,1.0743,413.744,385.1289212,0.18226,0.169655,6.917586737
0.0,310.269,824.949,2.43363,4.78062,4.78062,0.0,0.0,0.100584,0.22104,2.19756,310.269,141.1879539,0.22104,0.100584,3.663469412
0.0,170.097,2408.25,3.36806,4.10457,4.10457,0.0,0.0,0.170815,0.18426,1.07871,170.097,157.6855689,0.18426,0.170815,4.98378492
1293.36,0.0,6717.52,6.75932,8.05407,7.96872,0.396641,0.38108,0.0,0.0,0.960767,1293.36,1346.174463,0.38108,0.396641,8.609989726
1100.8,0.0,2594.87,3.86323,5.8077,5.63808,0.2184,0.37618,0.0,0.0,1.72243,1100.8,639.0970896,0.37618,0.2184,4.992905263
1355.25,0.0,10573.8,5.04977,6.94509,5.92375,0.481851,0.40876,0.0,0.0,0.848313,1355.25,1597.582496,0.40876,0.481851,11.3954664
612.818,6.38509,5145.16,3.74465,5.70035,5.68395,0.161673,0.22018,0.00302522,0.00412,1.36188,619.20309,454.6678782,0.2243,0.16469822,3.795082507
0.0,136.407,972.289,3.38304,3.97189,3.97189,0.0,0.0,0.0845268,0.17774,2.10276,136.407,64.87045597,0.17774,0.0845268,1.770099339
0.0,223.745,3528.66,3.64983,5.42515,5.42515,0.0,0.0,0.0514866,0.13064,2.53736,223.745,88.18023457,0.13064,0.0514866,2.42719311
0.0,44.9666,2460.03,3.15599,4.08563,4.07122,0.0,0.0,0.0417548,0.06086,1.45756,44.9666,30.85059963,0.06086,0.0417548,3.301861449
1026.0,0.0,7346.92,5.15151,6.38635,6.24805,0.211694,0.3043,0.0,0.0,1.43745,1026.0,713.763957,0.3043,0.211694,4.114286796
0.0,1276.2,3786.9,3.18734,9.21635,9.21635,0.0,0.0,0.273804,0.43328,1.58245,1276.2,806.4709785,0.43328,0.273804,6.25693154
2354.02,0.0,2035.88,5.62462,6.97392,6.97392,0.657545,0.68844,0.0,0.0,1.04699,2354.02,2248.369134,0.68844,0.657545,7.665274642
206.088,0.0,1388.03,4.04745,4.42954,4.42954,0.0607163,0.10594,0.0,0.0,1.74484,206.088,118.1128356,0.10594,0.0607163,3.309681466
0.0,300.289,3404.83,3.52706,4.91122,4.65913,0.0,0.0,0.118803,0.1539,1.29542,300.289,231.8082166,0.1539,0.118803,2.969810496
1118.65,0.0,4055.59,3.92126,8.48171,8.48171,0.412909,0.36794,0.0,0.0,0.891092,1118.65,1255.369816,0.36794,0.412909,9.586972148
1375.28,0.0,651.726,4.5385,5.59653,5.59247,0.40013,0.40098,0.0,0.0,1.00212,1375.28,1372.370574,0.40098,0.40013,8.397899857
751.163,0.0,2351.73,5.13218,7.42906,7.42905,0.147597,0.26158,0.0,0.0,1.77226,751.163,423.8446955,0.26158,0.147597,2.957403799
2090.57,0.0,10997.7,13.13968,15.07113,15.07113,1.55926,0.74788,0.0,0.0,0.479637,2090.57,4358.650396,0.74788,1.55926,25.77322685
0.0,143.907,2236.01,3.24332,4.43636,4.39078,0.0,0.0,0.0910291,0.17714,1.94597,143.907,73.95129421,0.17714,0.0910291,2.921335718
462.721,105.061,5073.14,3.99481,5.32479,5.32479,0.105629,0.16164,0.055742,0.0853,1.53026,567.782,371.0362945,0.24694,0.161371,3.990820974
0.0,494.729,4755.6,3.32928,5.53507,5.50031,0.0,0.0,0.138881,0.19104,1.37556,494.729,359.6564308,0.19104,0.138881,3.436362279
1455.94,241.905,135504.0,5.62688,14.33219,14.33219,0.359346,0.41244,0.0627662,0.07204,1.14775,1697.845,1479.281202,0.48448,0.4221122,11.97254486
1430.07,0.0,2736.03,4.03207,5.56405,5.56103,0.448602,0.43962,0.0,0.0,0.979977,1430.07,1459.289351,0.43962,0.448602,11.16037227
0.0,216.573,2154.07,2.67667,4.91855,4.91855,0.0,0.0,0.125288,0.15212,1.21417,216.573,178.371233,0.15212,0.125288,3.956472153
592.058,548.153,3312.04,5.57332,6.39416,6.29797,0.160797,0.18406,0.162632,0.18616,1.14467,1140.211,996.1045542,0.37022,0.323429,7.981441588
852.899,0.0,7284.51,4.53231,5.72092,5.72092,0.227594,0.2772,0.0,0.0,1.21796,852.899,700.2684817,0.2772,0.227594,5.653566637
0.0,476.414,4235.38,2.70851,4.62157,4.56085,0.0,0.0,0.146477,0.20636,1.40882,476.414,338.1652731,0.20636,0.146477,3.900609322
1244.39,16.3464,6959.92,6.78195,8.30737,8.30193,0.454683,0.3714,0.0228933,0.0187,0.816834,1260.7364,1543.442609,0.3901,0.4775763,11.29211936
0.0,73.5252,3000.08,2.63192,4.32659,3.87894,0.0,0.0,0.0207915,0.0744,3.57839,73.5252,20.54700578,0.0744,0.0207915,1.152016085
1197.93,32.3845,12485.4,6.96426,8.50343,8.50343,0.283033,0.3863,0.0116056,0.01584,1.36486,1230.3145,901.4217575,0.40214,0.2946386,7.494104977
1775.72,0.0,1821.09,4.61822,5.47299,5.4729,0.384176,0.52132,0.0,0.0,1.35698,1775.72,1308.582293,0.52132,0.384176,9.1793816
0.0,62.6149,4600.96,2.51535,4.11737,4.11608,0.0,0.0,0.029057,0.0658,2.26451,62.6149,27.65052925,0.0658,0.029057,2.876977486
0.0,421.816,2357.94,2.90235,4.26222,4.25895,0.0,0.0,0.117584,0.24102,2.04977,421.816,205.7869907,0.24102,0.117584,2.694154891
0.0,583.933,1845.38,3.03624,4.79644,4.79644,0.0,0.0,0.479731,0.3833,0.798989,583.933,730.8398489,0.3833,0.479731,5.466185603
1104.48,0.0,1367.94,5.06196,5.46185,5.40742,0.377716,0.3745,0.0,0.0,0.991485,1104.48,1113.965416,0.3745,0.377716,11.39776359
0.0,230.724,2227.57,3.28049,4.60123,4.59562,0.0,0.0,0.11951,0.16468,1.37796,230.724,167.4388226,0.16468,0.11951,5.234359289
1909.65,0.0,18404.3,6.64572,13.26244,11.62804,0.753874,0.65828,0.0,0.0,0.873197,1909.65,2186.963537,0.65828,0.753874,14.58160059
1581.33,0.0,2069.75,4.37963,6.6554,6.6554,0.436178,0.4328,0.0,0.0,0.992256,1581.33,1593.671391,0.4328,0.436178,9.828342378
1889.56,0.0,4639.58,11.94118,14.46967,14.45544,1.83713,0.78922,0.0,0.0,0.429595,1889.56,4398.468325,0.78922,1.83713,17.95684112
1331.28,5.71782,31005.0,4.04226,9.06042,9.06042,0.305632,0.3834,0.000829048,0.00104,1.25445,1336.99782,1065.803994,0.38444,0.306461048,7.27847613
2133.33,0.0,4663.37,6.61957,8.20931,8.1877,0.834798,0.65684,0.0,0.0,0.786825,2133.33,2711.31446,0.65684,0.834798,17.11543899
1041.84,0.0,3470.28,5.14016,6.27181,6.27181,0.2704,0.29744,0.0,0.0,1.1,1041.84,947.1272727,0.29744,0.2704,6.65860534
1693.0,0.250596,17794.8,7.77175,8.52507,8.50751,0.426869,0.50422,0.0,0.0,1.1812,1693.250596,1433.500335,0.50422,0.426869,8.798806224
0.0,273.905,5427.49,3.11597,4.80052,4.80052,0.0,0.0,0.109078,0.17298,1.58584,273.905,172.7191898,0.17298,0.109078,4.860680424
795.193,0.0,5264.07,4.43244,5.22451,5.1107,0.248112,0.30478,0.0,0.0,1.2284,795.193,647.3404429,0.30478,0.248112,4.76848923
0.0,91.3355,2616.62,2.47824,4.29955,4.26253,0.0,0.0,0.0555945,0.09358,1.68326,91.3355,54.26107672,0.09358,0.0555945,3.750380664
1073.81,0.0,899.06,4.12503,5.70812,5.70669,0.273963,0.3951,0.0,0.0,1.44217,1073.81,744.5793492,0.3951,0.273963,6.391288201
0.0,150.515,1423.78,3.52139,4.35881,4.35881,0.0,0.0,0.143956,0.14658,1.01823,150.515,147.8202371,0.14658,0.143956,6.657211364
1369.48,0.0,3942.3,6.80185,8.33236,8.33236,0.322244,0.42554,0.0,0.0,1.32055,1369.48,1037.052743,0.42554,0.322244,6.695343033
2227.77,0.0,5118.97,6.00048,6.94632,6.94632,0.583947,0.60534,0.0,0.0,1.03663,2227.77,2149.050288,0.60534,0.583947,12.48064985
0.0,1012.19,3563.79,3.40268,7.27569,7.23753,0.0,0.0,0.287283,0.34332,1.19506,1012.19,846.9783944,0.34332,0.287283,6.523103345
2250.01,0.0,3288.89,4.91398,7.00282,6.98169,0.658182,0.60746,0.0,0.0,0.922936,2250.01,2437.883017,0.60746,0.658182,15.09036462
130.44,859.566,28939.7,3.86123,8.90504,4.56441,0.0328108,0.03286,0.236186,0.23654,1.0015,990.006,988.5232152,0.2694,0.2689968,6.341174644
623.849,0.0,17485.5,4.19786,5.39311,5.39311,0.201285,0.21518,0.0,0.0,1.06903,623.849,583.5654752,0.21518,0.201285,4.749301683
1796.54,0.0,1105.75,4.817,7.58551,7.54532,0.51837,0.52408,0.0,0.0,1.01102,1796.54,1776.957924,0.52408,0.51837,12.67782593
